Date,Year,Region,Product_Category,Units_Sold,Unit_Price,Total_Sales
29-07-2025,2025,West,Inverters,152,1332.85,202593.2
29-07-2025,2025,Central,Solar Cables,191,971.41,185539.31
30-07-2025,2025,East,Microinverters,287,622.56,178674.72
30-07-2025,2025,East,Solar Cables,310,800.97,248300.7
30-07-2025,2025,South,Solar Cables,204,287.84,58719.36
30-07-2025,2025,Central,Solar Panels,132,1169.62,154389.84
31-07-2025,2025,South,Solar Cables,182,1470.44,267620.08
31-07-2025,2025,East,PV Modules,107,630.57,67470.99
31-07-2025,2025,Central,Charge Controllers,217,1207.82,262096.94
31-07-2025,2025,North,Smart Meters,77,1023.92,78841.84
31-07-2025,2025,North,Solar Water Pumps,438,938.91,411242.58
01-08-2025,2025,North,Batteries,150,1202.36,180354
01-08-2025,2025,East,Inverters,293,110.86,32481.98
02-08-2025,2025,Central,Energy Storage Units,320,861.69,275740.8
02-08-2025,2025,North,Mounting Structures,485,1355.04,657194.4
02-08-2025,2025,West,Batteries,263,1053.23,276999.49
02-08-2025,2025,South,DC Breakers,221,421.42,93133.82
03-08-2025,2025,South,PV Modules,234,900.62,210745.08
03-08-2025,2025,Central,Batteries,266,1275.74,339346.84
04-08-2025,2025,West,Mounting Structures,424,1057.44,448354.56
04-08-2025,2025,West,PV Modules,88,903.36,79495.68
04-08-2025,2025,Central,Mounting Structures,490,414.82,203261.8
04-08-2025,2025,West,Solar Lights,210,331.78,69673.8
04-08-2025,2025,West,Hybrid Inverters,110,709.62,78058.2
04-08-2025,2025,Central,Solar Water Pumps,55,1106.63,60864.65
05-08-2025,2025,North,Solar Panels,157,547.37,85937.09
05-08-2025,2025,West,Smart Meters,350,805.59,281956.5
05-08-2025,2025,West,Energy Storage Units,107,828.66,88666.62
06-08-2025,2025,North,Energy Storage Units,300,295.01,88503
06-08-2025,2025,North,Solar Panels,188,67.96,12776.48
06-08-2025,2025,East,Solar Cables,238,1194.71,284340.98
06-08-2025,2025,West,Microinverters,48,99.12,4757.76
07-08-2025,2025,East,DC Breakers,273,99.26,27097.98
07-08-2025,2025,West,Mounting Structures,259,398.98,103335.82
07-08-2025,2025,North,Solar Lights,376,960.95,361317.2
07-08-2025,2025,Central,Inverters,373,995.52,371328.96
08-08-2025,2025,West,PV Modules,132,1196.69,157963.08
08-08-2025,2025,South,Smart Meters,325,276.06,89719.5
08-08-2025,2025,West,Inverters,54,967.36,52237.44
08-08-2025,2025,West,Batteries,147,511.53,75194.91
08-08-2025,2025,West,Mounting Structures,360,294.48,106012.8
09-08-2025,2025,Central,Solar Cables,481,143.27,68912.87
09-08-2025,2025,East,Smart Meters,75,711.3,53347.5
09-08-2025,2025,West,Inverters,286,1069.9,305991.4
09-08-2025,2025,West,Hybrid Inverters,498,259.04,129001.92
09-08-2025,2025,South,Charge Controllers,244,695.92,169804.48
11-08-2025,2025,Central,Mounting Structures,465,1261.75,586713.75
11-08-2025,2025,West,PV Modules,59,710.43,41915.37
12-08-2025,2025,Central,Microinverters,420,625.55,262731
12-08-2025,2025,North,Monitoring Systems,352,549.44,193402.88
12-08-2025,2025,North,Solar Water Pumps,176,1274.41,224296.16
12-08-2025,2025,East,Inverters,243,779.2,189345.6
13-08-2025,2025,East,Batteries,61,56.3,3434.3
13-08-2025,2025,South,Charge Controllers,358,873.25,312623.5
13-08-2025,2025,Central,Batteries,265,1035.97,274532.05
13-08-2025,2025,North,Energy Storage Units,193,58.21,11234.53
13-08-2025,2025,East,Mounting Structures,491,1203.42,590879.22
14-08-2025,2025,West,Solar Lights,105,139.6,14658
14-08-2025,2025,West,Mounting Structures,239,748.23,178826.97
14-08-2025,2025,East,DC Breakers,344,847.37,291495.28
15-08-2025,2025,South,Solar Lights,290,427.41,123948.9
15-08-2025,2025,East,Solar Water Pumps,462,911.89,421293.18
15-08-2025,2025,North,Solar Lights,464,480.64,223016.96
15-08-2025,2025,West,Charge Controllers,467,1309.27,611429.09
15-08-2025,2025,Central,Microinverters,63,1167.8,73571.4
15-08-2025,2025,South,Energy Storage Units,179,1270.23,227371.17
15-08-2025,2025,South,Monitoring Systems,223,942.88,210262.24
15-08-2025,2025,North,Solar Lights,200,381.23,76246
15-08-2025,2025,West,Solar Lights,387,409.18,158352.66
17-08-2025,2025,Central,Charge Controllers,397,1016.96,403733.12
17-08-2025,2025,West,Batteries,297,272.83,81030.51
17-08-2025,2025,East,Microinverters,59,285.3,16832.7
17-08-2025,2025,South,Solar Lights,449,927.46,416429.54
17-08-2025,2025,East,Monitoring Systems,97,480.24,46583.28
17-08-2025,2025,South,Solar Water Pumps,212,1430.74,303316.88
17-08-2025,2025,East,Solar Panels,426,872.93,371868.18
17-08-2025,2025,South,Energy Storage Units,80,1417.31,113384.8
18-08-2025,2025,Central,Solar Lights,275,1325.71,364570.25
18-08-2025,2025,Central,Solar Water Pumps,160,857.39,137182.4
19-08-2025,2025,South,PV Modules,26,151.03,3926.78
19-08-2025,2025,South,Batteries,326,669.74,218335.24
19-08-2025,2025,South,Solar Panels,242,1123.75,271947.5
19-08-2025,2025,Central,Mounting Structures,141,828.54,116824.14
20-08-2025,2025,East,Solar Lights,450,402.75,181237.5
20-08-2025,2025,South,Microinverters,117,1221.84,142955.28
21-08-2025,2025,West,Solar Lights,30,1087.41,32622.3
21-08-2025,2025,Central,Charge Controllers,199,95.42,18988.58
21-08-2025,2025,North,Smart Meters,432,992.95,428954.4
21-08-2025,2025,East,Energy Storage Units,348,894.19,311178.12
21-08-2025,2025,West,Solar Water Pumps,224,1181.64,264687.36
21-08-2025,2025,West,Solar Lights,344,839.94,288939.36
22-08-2025,2025,East,Monitoring Systems,374,541.66,202580.84
22-08-2025,2025,South,Mounting Structures,12,1385.68,16628.16
22-08-2025,2025,South,Solar Lights,435,890.24,387254.4
22-08-2025,2025,North,Monitoring Systems,110,177.21,19493.1
23-08-2025,2025,South,Solar Panels,67,1212.82,81258.94
23-08-2025,2025,South,Solar Panels,107,1330.91,142407.37
23-08-2025,2025,West,Smart Meters,380,854.65,324767
23-08-2025,2025,East,Hybrid Inverters,200,330.64,66128
23-08-2025,2025,South,Solar Cables,156,75.33,11751.48
23-08-2025,2025,West,Charge Controllers,385,433.15,166762.75
23-08-2025,2025,East,Microinverters,389,119.14,46345.46
24-08-2025,2025,North,Batteries,124,230.07,28528.68
24-08-2025,2025,South,Solar Cables,13,1498.68,19482.84
24-08-2025,2025,East,Monitoring Systems,215,343.32,73813.8
24-08-2025,2025,South,Energy Storage Units,162,282.11,45701.82
24-08-2025,2025,West,Solar Cables,230,939.2,216016
25-08-2025,2025,North,Solar Water Pumps,469,125.27,58751.63
25-08-2025,2025,East,Mounting Structures,73,869.03,63439.19
25-08-2025,2025,North,Solar Cables,224,738.88,165509.12
26-08-2025,2025,Central,DC Breakers,235,256.95,60383.25
26-08-2025,2025,West,Hybrid Inverters,475,242.23,115059.25
26-08-2025,2025,North,Smart Meters,24,227.93,5470.32
27-08-2025,2025,South,Batteries,448,112.54,50417.92
27-08-2025,2025,North,Smart Meters,455,74.54,33915.7
27-08-2025,2025,North,Solar Panels,78,880.84,68705.52
27-08-2025,2025,South,Solar Water Pumps,332,1218.67,404598.44
27-08-2025,2025,Central,Mounting Structures,440,650.95,286418
27-08-2025,2025,East,Mounting Structures,192,1304.53,250469.76
27-08-2025,2025,South,Hybrid Inverters,178,682.59,121501.02
27-08-2025,2025,South,Microinverters,360,1127.14,405770.4
28-08-2025,2025,Central,Inverters,370,1238.04,458074.8
28-08-2025,2025,Central,Solar Panels,432,1420.78,613776.96
29-08-2025,2025,East,Batteries,415,1351.35,560810.25
30-08-2025,2025,Central,Solar Panels,281,830.38,233336.78
30-08-2025,2025,Central,Solar Water Pumps,379,1059.99,401736.21
31-08-2025,2025,East,Inverters,166,1097.84,182241.44
31-08-2025,2025,Central,Batteries,316,1404.04,443676.64
01-09-2025,2025,Central,Solar Cables,436,433.81,189141.16
01-09-2025,2025,North,Energy Storage Units,175,1496.44,261877
01-09-2025,2025,South,Charge Controllers,141,64.61,9110.01
01-09-2025,2025,West,Monitoring Systems,310,900.05,279015.5
01-09-2025,2025,South,Microinverters,56,204.74,11465.44
02-09-2025,2025,South,Monitoring Systems,255,1235.32,315006.6
02-09-2025,2025,East,Solar Lights,275,1359.1,373752.5
02-09-2025,2025,South,Hybrid Inverters,480,342.42,164361.6
02-09-2025,2025,North,Energy Storage Units,290,604.75,175377.5
03-09-2025,2025,Central,Solar Panels,423,121.14,51242.22
03-09-2025,2025,East,Solar Cables,214,357.63,76532.82
03-09-2025,2025,Central,Solar Water Pumps,313,448.71,140446.23
04-09-2025,2025,North,Mounting Structures,455,1330.54,605395.7
05-09-2025,2025,Central,PV Modules,322,1419.61,457114.42
05-09-2025,2025,East,Charge Controllers,320,669.38,214201.6
05-09-2025,2025,East,Batteries,245,200.25,49061.25
05-09-2025,2025,East,Hybrid Inverters,13,655.83,8525.79
05-09-2025,2025,North,Batteries,451,1195.74,539278.74
06-09-2025,2025,Central,Hybrid Inverters,345,1441.67,497376.15
06-09-2025,2025,South,DC Breakers,447,838.21,374679.87
06-09-2025,2025,South,Solar Water Pumps,394,941.4,370911.6
06-09-2025,2025,South,Batteries,328,238.46,78214.88
07-09-2025,2025,West,Solar Panels,177,1456.77,257848.29
07-09-2025,2025,West,DC Breakers,326,1472.31,479973.06
07-09-2025,2025,Central,Mounting Structures,77,1104.08,85014.16
07-09-2025,2025,West,Charge Controllers,21,1083.19,22746.99
07-09-2025,2025,South,Solar Water Pumps,462,970.74,448481.88
07-09-2025,2025,Central,Smart Meters,20,1425.83,28516.6
08-09-2025,2025,East,Charge Controllers,105,710.28,74579.4
08-09-2025,2025,South,Charge Controllers,321,798.73,256392.33
08-09-2025,2025,South,Solar Panels,399,161.17,64306.83
09-09-2025,2025,North,Energy Storage Units,4,371.04,1484.16
09-09-2025,2025,North,Solar Panels,102,1197.66,122161.32
09-09-2025,2025,East,Solar Panels,88,96.43,8485.84
09-09-2025,2025,South,PV Modules,167,147.31,24600.77
09-09-2025,2025,Central,Energy Storage Units,273,719.9,196532.7
09-09-2025,2025,West,Charge Controllers,186,1391.08,258740.88
10-09-2025,2025,West,Solar Water Pumps,466,1411.39,657707.74
10-09-2025,2025,South,Hybrid Inverters,57,1095.75,62457.75
10-09-2025,2025,Central,Hybrid Inverters,383,724.43,277456.69
10-09-2025,2025,Central,Energy Storage Units,462,878.48,405857.76
10-09-2025,2025,East,Energy Storage Units,184,480.23,88362.32
10-09-2025,2025,Central,Solar Cables,137,209.19,28659.03
12-09-2025,2025,West,Solar Panels,422,382.05,161225.1
12-09-2025,2025,West,Hybrid Inverters,123,677.05,83277.15
12-09-2025,2025,West,Inverters,134,1390.83,186371.22
12-09-2025,2025,North,Mounting Structures,475,1051.47,499448.25
12-09-2025,2025,North,DC Breakers,100,589.86,58986
12-09-2025,2025,South,DC Breakers,162,976.76,158235.12
13-09-2025,2025,West,DC Breakers,41,687.5,28187.5
13-09-2025,2025,North,Charge Controllers,111,152.95,16977.45
13-09-2025,2025,East,Energy Storage Units,319,1413.18,450804.42
14-09-2025,2025,South,Mounting Structures,14,1045.97,14643.58
14-09-2025,2025,Central,Energy Storage Units,239,876.09,209385.51
14-09-2025,2025,Central,Energy Storage Units,499,748.72,373611.28
15-09-2025,2025,North,Energy Storage Units,333,254.42,84721.86
15-09-2025,2025,North,Solar Water Pumps,306,1137.59,348102.54
15-09-2025,2025,North,Solar Panels,78,714.65,55742.7
15-09-2025,2025,South,Solar Panels,21,1486.04,31206.84
16-09-2025,2025,East,Microinverters,220,71.88,15813.6
16-09-2025,2025,South,Hybrid Inverters,297,1371.29,407273.13
16-09-2025,2025,South,DC Breakers,380,627.69,238522.2
16-09-2025,2025,North,Hybrid Inverters,229,150.81,34535.49
16-09-2025,2025,West,Inverters,462,1385.81,640244.22
16-09-2025,2025,West,Solar Lights,266,220.33,58607.78
17-09-2025,2025,East,Solar Panels,108,684.08,73880.64
17-09-2025,2025,West,DC Breakers,249,1200.49,298922.01
17-09-2025,2025,South,Microinverters,330,1270.86,419383.8
18-09-2025,2025,East,Energy Storage Units,273,1048.31,286188.63
18-09-2025,2025,Central,PV Modules,346,789.4,273132.4
19-09-2025,2025,East,PV Modules,93,618.17,57489.81
19-09-2025,2025,Central,Inverters,479,999.48,478750.92
19-09-2025,2025,West,Solar Panels,470,805.43,378552.1
19-09-2025,2025,South,PV Modules,74,969.49,71742.26
19-09-2025,2025,South,Monitoring Systems,36,694.71,25009.56
19-09-2025,2025,West,Inverters,440,877.16,385950.4
19-09-2025,2025,East,Mounting Structures,390,345.62,134791.8
20-09-2025,2025,West,Microinverters,485,176.8,85748
20-09-2025,2025,West,Microinverters,232,129.44,30030.08
21-09-2025,2025,West,Inverters,180,105.01,18901.8
22-09-2025,2025,Central,Charge Controllers,318,399.17,126936.06
22-09-2025,2025,Central,Batteries,213,1404.39,299135.07
22-09-2025,2025,East,Microinverters,93,823.73,76606.89
22-09-2025,2025,Central,DC Breakers,280,863.03,241648.4
23-09-2025,2025,Central,Mounting Structures,35,609.89,21346.15
23-09-2025,2025,West,Batteries,324,731.84,237116.16
23-09-2025,2025,West,Batteries,141,895.5,126265.5
23-09-2025,2025,North,Solar Cables,444,166.3,73837.2
23-09-2025,2025,North,Batteries,99,421.95,41773.05
23-09-2025,2025,East,Solar Cables,437,561.67,245449.79
24-09-2025,2025,East,Batteries,78,1354.67,105664.26
24-09-2025,2025,North,Mounting Structures,480,127.98,61430.4
24-09-2025,2025,East,Solar Water Pumps,417,1105.36,460935.12
24-09-2025,2025,North,Smart Meters,120,742.05,89046
24-09-2025,2025,West,PV Modules,262,1069.79,280284.98
24-09-2025,2025,South,Charge Controllers,48,614.03,29473.44
25-09-2025,2025,Central,Energy Storage Units,433,673.67,291699.11
25-09-2025,2025,East,Energy Storage Units,380,1488.58,565660.4
25-09-2025,2025,East,Solar Lights,426,349.19,148754.94
26-09-2025,2025,South,Solar Cables,248,1463.3,362898.4
26-09-2025,2025,Central,Smart Meters,48,888.03,42625.44
26-09-2025,2025,South,DC Breakers,440,770.22,338896.8
26-09-2025,2025,Central,Smart Meters,461,1038.43,478716.23
27-09-2025,2025,South,Microinverters,299,67.26,20110.74
27-09-2025,2025,East,DC Breakers,82,918.97,75355.54
28-09-2025,2025,North,Inverters,175,493.92,86436
28-09-2025,2025,South,Monitoring Systems,322,924.62,297727.64
28-09-2025,2025,Central,Monitoring Systems,152,857.24,130300.48
28-09-2025,2025,West,Batteries,79,1248.51,98632.29
29-09-2025,2025,East,Smart Meters,22,504.45,11097.9
29-09-2025,2025,East,Charge Controllers,187,1389.35,259808.45
29-09-2025,2025,North,DC Breakers,20,816.11,16322.2
29-09-2025,2025,South,Smart Meters,434,914.85,397044.9
30-09-2025,2025,South,Energy Storage Units,426,600.2,255685.2
30-09-2025,2025,East,Solar Cables,176,366.71,64540.96
30-09-2025,2025,East,Mounting Structures,123,1210.6,148903.8
01-10-2025,2025,North,Energy Storage Units,88,153.59,13515.92
01-10-2025,2025,Central,Solar Panels,128,539.46,69050.88
02-10-2025,2025,North,Solar Cables,373,346.46,129229.58
02-10-2025,2025,East,Microinverters,140,1420.26,198836.4
02-10-2025,2025,East,Energy Storage Units,72,1219.22,87783.84
02-10-2025,2025,South,Hybrid Inverters,378,339.4,128293.2
02-10-2025,2025,South,Energy Storage Units,8,1048.45,8387.6
03-10-2025,2025,Central,Solar Lights,227,155.73,35350.71
03-10-2025,2025,South,Smart Meters,167,840.6,140380.2
03-10-2025,2025,North,Solar Panels,220,1475.47,324603.4
03-10-2025,2025,West,Solar Water Pumps,264,721.52,190481.28
04-10-2025,2025,West,Energy Storage Units,411,1087.03,446769.33
04-10-2025,2025,North,DC Breakers,140,956.13,133858.2
04-10-2025,2025,West,Energy Storage Units,264,1103.58,291345.12
04-10-2025,2025,West,Solar Water Pumps,90,118.73,10685.7
04-10-2025,2025,North,Solar Water Pumps,344,291.15,100155.6
05-10-2025,2025,South,Solar Water Pumps,246,231.8,57022.8
05-10-2025,2025,South,Energy Storage Units,451,1299.82,586218.82
05-10-2025,2025,West,Microinverters,212,1272.04,269672.48
05-10-2025,2025,West,Microinverters,396,501.89,198748.44
05-10-2025,2025,North,Monitoring Systems,340,1108.37,376845.8
06-10-2025,2025,North,Batteries,111,1150.42,127696.62
06-10-2025,2025,Central,Smart Meters,309,888.8,274639.2
06-10-2025,2025,South,Inverters,300,889.72,266916
07-10-2025,2025,East,Smart Meters,124,798.53,99017.72
07-10-2025,2025,West,Energy Storage Units,88,532.52,46861.76
07-10-2025,2025,Central,Solar Lights,1,103.12,103.12
08-10-2025,2025,West,Solar Water Pumps,307,848.93,260621.51
08-10-2025,2025,Central,Energy Storage Units,134,1137.14,152376.76
08-10-2025,2025,North,Solar Panels,390,1436,560040
08-10-2025,2025,West,Smart Meters,293,191.67,56159.31
08-10-2025,2025,East,Energy Storage Units,51,373.04,19025.04
08-10-2025,2025,North,PV Modules,251,938.45,235550.95
08-10-2025,2025,South,Microinverters,150,223.13,33469.5
09-10-2025,2025,Central,Inverters,274,170.23,46643.02
09-10-2025,2025,Central,Solar Cables,277,1406.54,389611.58
10-10-2025,2025,West,Microinverters,309,1080.85,333982.65
11-10-2025,2025,Central,Solar Lights,362,134.44,48667.28
11-10-2025,2025,East,Charge Controllers,55,1183.95,65117.25
11-10-2025,2025,South,DC Breakers,156,677.23,105647.88
11-10-2025,2025,North,Mounting Structures,289,1132.75,327364.75
11-10-2025,2025,West,Energy Storage Units,63,1350.4,85075.2
11-10-2025,2025,East,Smart Meters,175,232.87,40752.25
11-10-2025,2025,North,Solar Water Pumps,268,901.67,241647.56
11-10-2025,2025,South,Solar Panels,203,602.84,122376.52
12-10-2025,2025,Central,Monitoring Systems,34,1164.98,39609.32
12-10-2025,2025,West,Solar Panels,164,151.84,24901.76
12-10-2025,2025,West,Charge Controllers,463,399.54,184987.02
12-10-2025,2025,West,Energy Storage Units,170,1438.11,244478.7
12-10-2025,2025,West,DC Breakers,454,1025.73,465681.42
12-10-2025,2025,East,Solar Water Pumps,277,1006.32,278750.64
13-10-2025,2025,West,DC Breakers,425,1127.78,479306.5
13-10-2025,2025,South,Solar Water Pumps,495,1316.08,651459.6
13-10-2025,2025,South,Hybrid Inverters,356,762.3,271378.8
14-10-2025,2025,Central,Solar Lights,95,1284.11,121990.45
14-10-2025,2025,South,PV Modules,243,1457.92,354274.56
15-10-2025,2025,West,DC Breakers,114,264.07,30103.98
15-10-2025,2025,North,Charge Controllers,351,483.04,169547.04
16-10-2025,2025,East,Charge Controllers,464,1292.79,599854.56
16-10-2025,2025,Central,Solar Water Pumps,5,136.04,680.2
16-10-2025,2025,North,Solar Cables,240,676.52,162364.8
16-10-2025,2025,West,DC Breakers,34,495.15,16835.1
16-10-2025,2025,South,Hybrid Inverters,466,1468.94,684526.04
17-10-2025,2025,West,Batteries,325,1341.36,435942
17-10-2025,2025,North,Charge Controllers,403,1221.71,492349.13
17-10-2025,2025,West,Solar Panels,2,1147.48,2294.96
18-10-2025,2025,North,Solar Cables,125,836.1,104512.5
18-10-2025,2025,North,Solar Water Pumps,380,1035.29,393410.2
18-10-2025,2025,South,Solar Lights,303,1222.15,370311.45
18-10-2025,2025,West,Smart Meters,383,838.13,321003.79
20-10-2025,2025,North,Solar Water Pumps,222,625.55,138872.1
21-10-2025,2025,North,Monitoring Systems,118,516.95,61000.1
21-10-2025,2025,West,Microinverters,265,852.33,225867.45
21-10-2025,2025,East,Microinverters,335,773.16,259008.6
22-10-2025,2025,North,PV Modules,266,655.21,174285.86
22-10-2025,2025,Central,Solar Lights,358,731.83,261995.14
22-10-2025,2025,South,Solar Water Pumps,39,557.17,21729.63
22-10-2025,2025,South,Smart Meters,371,1464.99,543511.29
